id_n,total_gross_income,total_taxable_income,ssc_w,total_pit
155247,250129,85432,68697,8554
548321,266349,98631,71718,9863
299261,274640,106200,72440,10620
342745,273276,105150,72126,10515
270836,257782,94000,67782,9400
169663,243450,120501,66949,12050
415209,275314,55570,0,5589
741747,274842,106258,72584,10626
118280,255472,114015,69109,11401
493519,264394,104965,70875,10496
707055,268441,107629,70739,10763
351868,241890,95594,58296,11055
174533,274139,105859,72280,10586
588112,272366,104551,71815,10455
92135,250542,85643,68899,8564
526467,237981,79622,62359,7962
336050,245520,83835,65685,8384
573526,243126,83349,63777,8335
697498,243641,83695,63946,8369
31382,269964,102810,71154,10281
147101,237629,95350,62262,9535
723659,238657,80109,62548,8011
530444,273810,105598,72212,10560
628513,261307,93448,71859,9345
10608,261151,93334,71817,9333
129277,272757,102665,74092,10267
752792,237774,79442,62332,7944
219487,275605,135212,72583,13521
161710,239467,80669,62798,8067
581720,260330,95822,68508,9582
99156,238378,79880,62498,7988
659658,246377,88045,62332,9224
166514,251653,89290,66363,8929
13246,260828,96217,68611,9622
530487,275050,108944,70819,10894
135869,237614,81492,60122,9099
104620,269739,101089,72650,10109
617020,273693,105544,72149,10554
638063,245538,85098,64440,8510
760717,272541,120122,73115,12012
400308,260514,103902,62476,10706
293568,251737,89626,66111,8963
289818,238932,80308,62624,8031
663048,250422,85556,68866,8556
143880,265903,97085,72818,9709
195121,261187,96469,68718,9647
248519,252437,90099,66338,9010
269121,272646,106779,69867,11064
348535,237963,79631,62332,7963
429928,269776,109140,71106,10914
733401,249332,126653,59027,12665
196258,276121,107182,72939,10718
39135,249749,90606,63143,9507
520348,238265,74319,0,7432
530169,245632,85138,64494,8514
579241,248564,87292,65272,8729
221704,268700,53740,0,5374
347416,242089,82597,63492,8260
233288,251228,89223,66005,8922
385548,254939,91917,67022,9192
578072,241195,81976,63219,8198
213700,247115,86156,64959,8616
427002,247120,83773,67347,8377
791183,238359,79896,62463,7990
15427,237983,77524,64459,7932
535076,247463,86493,64970,8649
316346,268109,155552,63036,16138
195984,274274,106237,72037,10624
698972,236446,80568,60226,8057
183530,239264,80552,62712,8055
793384,265524,108650,67177,11362
653821,263125,99811,67314,10338
284537,255594,92414,67180,9241
414813,258271,111188,70719,11119
112572,249847,138765,63082,14288
103746,237251,76312,64939,7631
445964,266157,100019,70138,10002
290362,273411,105890,71521,10589
160817,240000,240000,0,24000
663239,272142,106210,69932,10621
788008,248649,87311,65338,8731
756786,262415,97337,69078,9734
265871,238731,80162,62569,8016
210605,253975,215878,0,32382
119516,255745,89415,70330,8942
757514,269021,99040,73981,9904
153562,238900,80667,62614,8067
708807,236242,75275,64967,7528
311251,248329,84039,68290,8404
88894,276043,113603,66440,11360
153211,254969,90075,68894,9007
354372,249054,87681,65373,8768
306758,246589,88285,64739,8829
681171,257958,95676,66282,9858
555627,270463,108977,65486,10898
655640,246852,86076,64776,8608
697491,257896,94057,67839,9406
654336,249911,87452,66459,8907
650513,273459,107759,68313,11400
337781,243988,87388,60600,9365
307759,264597,96215,72382,9621
548543,272366,104551,71815,10455
593513,272423,54484,0,5448
779738,250588,175264,0,26290
673443,251172,227952,0,34193
79476,245525,88166,61359,8817
364186,239552,80754,62798,8075
564445,269899,101201,74222,10120
111048,242690,86018,60672,8602
681543,266100,100005,70095,10000
219754,254437,101522,66915,10152
678223,262492,94307,72185,9431
38017,256755,94464,67491,9446
156254,275920,99576,42082,9958
49468,240419,96965,63054,9697
758221,238150,81132,62409,8113
229271,271896,104198,71698,10420
529204,255020,90417,68603,9042
574671,265155,99311,69844,9931
321568,241775,79287,66488,7929
787787,238540,79997,62543,8000
639067,275996,107183,72813,10718
126174,269620,107142,74146,10714
137327,272005,104190,71815,10419
637812,265643,99674,69969,9967
398431,256260,92862,67398,9286
31670,241041,88573,66286,8857
109036,267084,97636,73448,9764
450376,240108,78078,66030,7808
444824,249158,86656,66502,8666
120770,246095,91977,64594,9198
38076,259298,95138,68160,9514
98584,237185,79042,62143,7904
67214,242544,79844,66700,7984
667981,253401,90832,66569,9083
491242,271164,114452,60712,13404
284651,249387,221067,13463,22361
790438,269047,102115,70932,10211
605909,266645,91532,65746,9153
397375,237515,77663,60251,7946
782441,261156,93338,71818,9334
227150,245162,98698,63264,9870
541895,245648,82976,66672,8458
137315,264311,134898,72686,13490
533616,240805,80120,64685,8012
23528,274124,105848,72276,10585
461003,239312,80584,62728,8058
308163,255650,90110,69540,9011
805333,272524,104660,71864,10466
486735,241395,82009,63386,8201
146876,268306,122713,73784,12271
857435,238085,47618,0,4762
541395,258267,95022,67941,9502
763587,262315,97175,69140,9718
644930,244056,83996,64060,8400
138843,237232,79076,62156,7908
484036,237349,79186,62163,7919
390631,241306,85055,60251,9060
523556,257652,257652,0,25765
308538,241706,82323,63383,8232
655273,247941,87424,64517,8742
414640,262751,101159,65592,10778
279645,261529,96695,68834,9669
268151,270399,103717,70682,10372
672644,237455,79241,62214,7924
257694,249694,87736,67596,8774
52008,249397,144986,65502,14499
570375,259356,103077,60279,10308
620178,236839,76014,64825,7601
556190,274066,105806,72260,10581
567733,256932,93331,67601,9333
399712,264376,98667,69709,9867
374460,235658,77938,61720,7794
441675,261090,100229,64861,10729
639402,238886,80278,62608,8028
335325,270370,110710,71296,11071
292494,242155,82618,63537,8262
410828,242604,82943,63661,8294
700964,255259,92184,67075,9218
406877,253733,215673,0,32351
359722,249058,84567,68491,8457
628160,265556,265556,0,26556
2680,258080,91108,70972,9111
35153,241850,82424,63426,8242
354115,273269,131446,73927,13145
285445,268221,268221,0,26822
572746,264480,98859,69621,9886
566383,239916,82220,61014,8529
400917,239913,81023,62890,8102
443160,255567,96109,66125,9611
1492,252282,89645,65937,8999
23861,239109,80436,62673,8044
793488,263260,97946,69314,9795
93288,252574,87727,68847,8773
100050,250349,50578,0,5090
394404,274225,105899,72326,10590
639072,257553,100004,67619,10000
575084,270341,99997,74344,10000
438359,244663,82450,66213,8245
442226,268256,101865,70391,10186
185105,240737,85012,59725,9118
712397,260004,107225,68415,10722
335797,263163,97876,69287,9788
409521,264389,95629,72223,9624
179887,255308,255308,0,25636
295295,247508,86526,64982,8653
668647,246099,83950,66149,8395
701869,272366,104551,71815,10455
58766,256543,98126,67552,9813
623375,262255,94440,71815,9444
270087,264892,110607,69763,11061
686327,236810,80559,60251,8386
251757,265521,117074,73018,11707
608012,273740,93381,57485,9338
664188,250952,167641,31771,23535
728269,267157,106382,64775,11660
384382,243896,83880,64016,8388
447011,259014,94859,68155,9486
278409,271795,104194,71601,10430
304620,236116,78263,61853,7826
500876,275360,113815,65545,11381
625633,273181,105139,72042,10514
231539,272353,104538,71815,10454
592530,263646,98191,69455,9819
241475,240305,81338,62967,8134
411428,265313,99346,69967,9935
541845,274670,111250,67420,11125
30600,246457,87570,62887,8757
64339,242634,100155,63638,10015
620517,263564,96917,70647,9692
279856,254373,91503,66870,9150
634822,267433,103231,69002,10510
1051,250415,88667,65748,8867
376707,273428,54686,0,5469
501254,271238,102519,73674,10252
426637,238887,238887,0,23889
245381,251093,107036,55599,11926
499594,254569,92563,70006,9256
533324,254201,91382,66819,9138
361093,259957,95551,68406,9555
66370,255731,108101,62830,11608
265673,264694,125302,62440,12530
792069,239837,83163,60674,8716
196076,241049,82926,62123,8490
4166,249389,93018,60371,10267
286823,270433,105717,68716,10572
671318,242838,83144,63694,8314
3996,276278,107410,72868,10741
785709,247860,86781,65079,8678
462403,243953,83976,63977,8398
446276,259645,101659,67986,10166
744373,244818,99329,67325,9933
346276,254346,91456,66890,9146
100536,264642,101467,67175,10521
240944,268975,102062,70913,10206
794371,237629,78114,63515,7811
513695,240329,78239,66090,7824
403722,245532,85091,64441,8509
549810,243017,87337,59680,8734
438394,240147,81193,62954,8119
684731,240161,81203,62958,8120
787480,261942,97418,68524,9819
349176,236501,78549,61952,7855
159222,241250,83987,61263,8756
488396,237312,79489,61823,7949
557532,247186,88854,62332,9356
268624,239354,77532,65822,7753
285333,236577,78627,61950,7863
604532,271267,103449,71818,10345
434193,248865,89354,63511,9271
519638,270422,103050,71372,10305
444597,275840,107114,72774,10711
57892,256123,92134,67989,9213
389543,266694,101802,68892,10180
254177,239971,81065,62906,8107
821965,241958,131594,66538,13159
529486,266681,104246,66434,11127
142507,246200,85551,64649,8555
254032,245417,83149,66268,8315
27136,272896,104932,71964,10493
716527,250654,91945,65847,9194
12131,254518,91636,66882,9164
422149,236777,75663,65114,7566
703151,263864,98442,69422,9855
572347,261600,96716,68884,9672
394796,238716,80384,62332,8641
638891,244413,84109,67214,8411
32690,253311,99615,68512,9962
721122,249807,121110,68697,12111
379321,238845,80249,62596,8025
432468,263366,95551,71815,9555
805475,238981,80424,62557,8042
391533,253664,88038,69626,8828
533708,244769,84540,64229,8454
38041,241389,79007,66382,7901
117310,271767,109119,66648,12383
201075,238001,78995,63006,7899
444294,246820,86011,64809,8601
411386,242840,119872,54325,14252
284058,241367,79653,65714,8086
209432,248597,87313,65284,8731
732405,237996,79621,62375,7962
690911,274366,109388,72456,10939
417659,273211,102078,75133,10208
793788,273886,105650,72236,10565
586823,242346,82767,63579,8277
661538,244298,89860,62629,8986
534397,272950,110768,66182,12136
745955,250245,88514,65731,8851
13823,257812,99133,66315,9913
146904,239606,81814,64975,8181
323561,251035,111692,65952,11169
146909,269605,102546,71059,10255
452039,244073,84035,64038,8404
696906,242955,92726,62229,9273
595459,263004,94678,72326,9468
509602,260294,94241,70053,9424
261057,264639,98949,69690,9895
412532,245494,86646,62848,8665
632232,244212,84949,63263,8642
585406,242607,82946,63661,8295
315621,254943,91948,66995,9195
756681,269606,101664,71942,10166
744636,275082,104351,74731,10435
500734,239752,80906,62846,8091
105513,241118,84213,60905,8848
427388,269695,102309,71386,10231
800052,244174,81026,67148,8103
302839,241420,82116,63304,8212
185026,275246,115501,63745,11844
218067,241835,82416,63419,8242
799741,244095,83994,64101,8549
409181,272239,123806,69824,12381
657055,266387,100197,70190,10020
645875,239729,81165,62564,8116
544653,251373,89331,66042,8933
637654,263712,100587,69413,10059
603651,272479,103228,73251,10323
29906,243233,83430,63803,8343
127164,253733,91042,66691,9104
278178,239408,80653,62755,8065
316808,270157,102342,71815,10685
146654,242057,82577,63480,8258
243286,238631,82140,60491,8592
455064,252803,226899,9904,33529
800766,246603,86453,64150,8645
170740,261687,89069,66277,9424
246323,263008,95934,71074,9593
324906,251697,94328,61369,10304
158102,271356,133737,66513,13374
354130,270187,130076,71193,13008
647755,271053,103621,71432,10362
501508,243390,97602,63824,9760
90861,243589,83684,63905,8368
133578,266664,266664,0,26666
483661,249550,249550,0,24955
711856,243034,83278,63756,8328
357693,240284,84204,60080,8955
334094,240021,81071,62950,8107
32450,268051,101419,70632,10142
34403,251209,89273,65936,8938
623456,268665,100004,72661,10000
85719,239349,80584,62765,8058
195208,271693,69530,12627,6953
606910,240580,81418,63162,8142
642651,262895,97681,69214,9768
296255,252833,112220,68612,11222
277756,235795,83292,61720,8352
437780,255281,89995,69286,9000
581954,237333,80700,60633,8288
542834,239209,80796,62413,8080
115314,266237,100108,70129,10011
25870,241925,82482,63443,8248
28399,248562,115513,66140,11954
550688,249026,249026,0,26821
105734,268304,100048,72256,10005
491603,251528,95273,60255,10587
334832,248271,83996,68275,8400
608988,242642,86391,60251,9251
371992,247085,86068,65017,8607
38211,245035,122981,62924,12298
608816,246431,83579,66852,8358
468268,244445,149908,54836,14991
355126,256772,93242,67530,9324
710184,245877,85369,64508,8537
51447,260112,95667,68445,9567
207445,248495,87184,65311,8718
182087,265873,151438,63387,16913
126239,242444,79772,66672,7977
168191,260219,95774,68445,9588
789146,248922,87554,65368,8755
448717,238807,80132,62675,8013
117342,256323,92920,67403,9292
504678,262241,52448,0,5245
748672,256496,99558,60938,10325
253531,251399,89347,66052,8935
517882,272908,108136,70772,10814
24706,236935,80742,60193,8074
845866,266304,53261,0,5326
790825,275469,106832,72637,10683
451074,252737,125988,69133,12599
300907,236000,78262,61738,7826
252328,266371,100497,70255,10050
804966,259726,99622,67147,9962
770247,270371,54074,0,5407
49409,273258,105195,72063,10519
80047,250280,235352,0,30254
689514,244637,81667,66970,8167
383711,252209,89956,66253,8996
260003,257730,93521,70876,9352
447881,237254,79083,62171,7908
450795,258234,92280,60224,10169
398818,264937,96079,72858,9608
349268,268771,100387,72384,10039
151871,258458,101173,71076,10117
439397,252090,86765,69325,8677
20369,275306,107034,72636,10703
722598,268007,107991,64016,10799
796737,236217,158090,30127,15809
190264,255509,92317,67192,9232
119375,242476,82881,63595,8288
41248,249546,49909,0,4991
375204,237453,140951,40569,17243
678448,239552,239552,0,23955
667218,240218,81375,62843,8167
493167,239478,79246,60984,8087
532183,243689,83669,64020,8367
140700,267772,101221,70551,10122
193502,237122,77940,64583,7851
118916,237318,76208,65110,7621
805833,265915,99786,70129,9979
496249,255128,90496,68632,9050
754351,274725,103176,75549,10318
190279,236303,82960,61928,8796
604127,250508,88701,65807,8870
63389,245721,85227,64494,8523
533430,246753,90971,59782,9471
597858,244188,83996,64192,8400
115445,245448,84991,64457,8499
95413,250436,87650,56746,8787
325758,260372,208297,0,31245
620569,261116,104637,60479,11962
314411,269927,104061,74230,10406
142765,255983,92670,67313,9267
804834,275745,106665,73080,10667
11129,254815,91823,66992,9182
456212,272494,102529,73965,10429
64727,259119,94916,68203,9494
649687,238189,79773,62416,7977
458188,239129,191303,0,28695
591437,244308,84206,64102,8421
16262,255863,92556,67307,9256
435545,241708,82321,63387,8232
437897,263201,110569,68632,11177
152697,241895,82124,63771,8212
453042,266378,101136,69242,10114
675157,264218,97391,70827,9739
253054,261243,99054,66189,9905
565079,248234,83808,66490,8607
450593,238717,80079,62638,8008
3949,246451,83594,66857,8359
19784,274844,110929,72500,11093
388366,262861,98355,69201,9836
745136,241367,82582,62785,8258
184961,252633,96541,60092,10902
216142,239759,78173,65934,7817
534254,236240,75274,64966,7527
31784,237922,79580,62343,7958
125213,260426,234830,0,35224
221999,274089,105516,72288,10552
158245,247582,84416,62359,8682
652136,267664,98667,72997,9867
154024,262680,97551,69129,9755
599816,236748,89223,56742,8922
464378,242212,82659,63553,8266
700704,238880,85117,59581,8512
326213,272739,107871,68868,11342
482867,264407,103937,64470,10789
486160,275001,89773,67432,9147
102031,255869,92578,67291,9258
29373,236914,103283,62043,10328
352338,257851,94024,67827,9402
211448,238948,100340,64063,10034
364423,271400,124490,68365,12449
79658,238946,73840,60202,7829
243892,260068,95623,68445,9562
673762,273564,105416,72148,10542
804203,244286,81107,67179,8111
727253,243987,80891,67096,8089
284290,263017,102179,64838,10218
114631,255853,89204,70005,8953
98398,255864,121501,70363,12150
359268,272331,104513,71818,10451
397830,251894,92081,63813,9655
16561,272992,121353,71987,12135
740155,255689,89375,70314,8937
592618,265748,100297,69451,10030
766650,270226,99914,74312,9991
528356,247689,83575,68114,8357
677476,265519,99557,69962,9956
247896,257862,94032,67830,9403
51650,272680,54536,0,5454
477851,265278,265278,0,28125
801303,241579,83689,61890,8640
368794,244784,84524,64260,8452
619308,272320,104505,71815,10451
