id_n,Salaries
459197,166147
589866,121892
173770,95787
242864,162512
845693,158459
519707,106978
486335,89015
207475,101285
326999,131247
799783,170085
361779,83458
361811,114560
423338,121121
304324,171294
288000,172401
309120,103239
716457,168807
187752,130126
41073,170909
542177,79778
359013,81018
20019,107071
846738,91600
329739,147470
434375,83232
64903,147565
789788,118426
817606,85356
53361,133100
816854,150185
798754,142453
698262,179011
288486,177744
669767,131112
153900,136790
108919,175847
137908,177469
816087,108704
611237,128731
655010,94009
117238,115631
234527,88867
507184,98733
265785,156761
288661,177143
336028,83498
754554,136931
2872,155286
609513,178467
527948,143260
347183,98361
266248,164905
749293,149363
111596,162855
396805,164502
598537,172987
227162,172584
298938,131564
264950,117899
476961,98930
121747,90045
566250,165475
790326,140259
309475,115683
458031,169778
597696,151791
505420,97240
818405,81569
718069,137496
162812,149773
783411,88120
785191,94409
528934,127677
637665,180090
54373,175630
540118,164218
488753,170428
793693,170282
574136,157184
821811,98085
43371,178250
602591,86436
397398,167202
515905,132749
697619,83687
818575,100225
448085,122466
374800,101578
144046,118596
636613,232033
153462,192609
284289,230195
216730,193792
247933,227606
336989,219266
737797,202587
71527,229959
400396,216380
615462,210967
245771,229068
804366,201514
127279,204822
174202,230317
362602,214993
164602,230297
26653,229747
184948,230304
521651,230195
30908,198128
220933,230421
339100,229887
17560,197673
639482,233539
100240,232085
380276,223032
163947,201759
481935,216922
77455,225363
638149,231550
54692,200594
114936,200965
783365,232089
87336,228663
654860,230310
318590,231459
348153,230195
317459,231253
42017,216210
99502,218752
516396,216189
92723,182421
155226,234516
744402,232436
80842,193630
46201,192103
730665,183168
552921,185893
197666,222360
60755,223765
607869,197500
25210,230500
710455,181394
515189,224443
350576,228408
337876,228689
649676,230221
511940,231650
711346,231238
705040,183939
350142,221674
415832,230167
264991,205688
98104,195695
614210,227973
249963,207302
53670,232438
263673,199932
419316,222262
34249,181390
60855,224481
756699,233232
795522,235547
147287,205639
695335,191957
409378,221674
799180,216140
168332,231971
426117,226276
781179,218653
353739,230698
166202,221020
223917,229858
802046,231083
21879,229024
792931,225448
341505,206188
389305,228641
840367,228335
153093,225669
741531,229334
380396,231512
2905,196439
396427,227807
449437,219084
639734,232192
579288,228585
608008,230344
7572,212313
3820,229168
747470,234393
542007,227107
353039,227161
260840,234056
264449,233927
218494,184194
521159,235306
747285,218387
442671,220752
772728,193404
172029,205772
238084,230304
232918,194040
649710,185205
172551,206205
435201,191269
800566,221661
346829,218853
571317,190010
74562,196382
794908,228680
318222,195206
123890,224899
381917,233820
472709,206239
555958,230262
626061,227329
497330,232892
149808,234975
263550,232220
258603,227330
298473,228286
734509,229017
83013,210153
671009,199895
305196,214503
743834,211195
793961,231286
188872,231567
288080,234439
239600,225534
49191,223612
722337,217988
332730,229548
393362,230478
258509,232897
485860,227470
273795,231132
747906,184669
157760,199650
70817,222647
38638,183986
616632,192747
666156,184527
420228,203647
534202,190194
714633,235630
303203,231244
395528,218850
662657,235482
504383,233117
699966,229712
291874,225529
194026,229342
496623,228665
45042,232744
519455,230768
497129,221674
114881,231722
515818,233789
284279,230779
346141,230321
124696,228631
102541,228652
247842,195222
753561,232771
408820,220311
22602,232343
497985,233155
673665,220678
721701,182942
722476,230599
500803,226821
68370,200000
420602,212426
521414,232025
124913,230304
51202,188204
46001,214175
408663,212562
596764,193277
392256,232060
585379,213481
493758,225575
344616,217427
430022,210077
305344,230206
621047,226394
644333,218879
545938,228192
647844,218006
654713,228691
29334,216513
213569,200822
564975,228876
507694,228048
663500,195051
383136,219084
168025,234907
434295,230271
263564,217926
223152,200877
82932,203331
642062,232597
495062,231735
59525,234145
305345,217443
288550,221912
305262,211335
119068,203408
98757,207090
119085,224520
58745,208489
601454,234284
467258,233127
223724,229073
803028,222094
390472,230122
412049,193247
610348,216096
585370,217188
793790,234500
405251,233964
467108,195678
210101,224509
135094,217776
482584,219726
2425,217478
182199,222076
140925,225018
109643,215574
85433,214320
776074,229418
17318,211892
538887,226310
463814,228702
205324,228506
18950,201793
704528,234214
364139,230765
665425,205727
195143,229404
206914,229020
639444,224602
439264,221400
30492,197276
476755,219762
320016,219909
178396,221952
286128,230181
532827,220227
318596,184443
43980,216604
10514,233448
699224,217404
135666,226896
782633,235407
692374,225801
154331,222945
500724,204551
180474,229557
82046,217475
94857,231131
617931,228206
13202,230317
5455,184231
162285,231004
60741,232929
741474,184969
421990,228276
736271,226378
122769,231044
282797,220893
751764,219841
561089,225868
443204,228737
142126,231196
654125,230840
280247,227515
351410,191213
137778,234829
758951,219646
438058,230206
613614,210438
517120,229773
665988,232605
404447,194736
160297,233835
414451,206765
549929,232936
510368,219116
405460,217650
297709,232999
160629,230293
402004,234565
322183,218166
227766,222417
348829,229789
302199,229121
147816,193540
547746,218171
482933,209925
412456,231020
521222,220830
532584,221272
107160,205011
686253,230288
61897,230218
313006,227714
211322,230295
573203,225877
568178,231360
19516,201734
324395,233184
496262,233462
618327,232520
468148,214096
272343,232304
372532,186963
858019,208092
559270,226153
430650,229590
478461,189291
504022,181535
144990,231638
373342,194574
559923,219099
437684,231429
425380,233383
124914,227073
438286,230304
381187,213370
617142,234461
345005,229959
862726,235122
476492,228425
750685,202300
335919,215069
242765,227116
345756,228534
803556,221339
718539,212271
694054,192216
268856,226329
648257,187283
595251,230271
211374,201810
589208,181030
301264,186123
469478,196536
165463,229712
618800,186662
402308,231779
337187,230206
542031,191400
506094,204145
787489,185943
57814,186770
354930,233408
562445,202416
362843,219095
64234,194746
187370,194525
665605,230808
150679,234335
514807,183199
773232,233257
805482,229337
24008,218252
254892,217919
241038,233888
291660,188154
355292,225430
479212,219084
562395,220000
574628,233806
148670,224364
311470,229890
565369,219470
382446,228559
291232,220632
246605,217928
157745,204662
50432,193278
295818,234576
196,230296
194390,230187
434029,231208
575226,185187
333977,229041
400113,219579
275017,227610
460420,233735
645774,212363
289817,233819
756110,181434
509328,228826
754820,229773
172832,232724
208750,213646
395684,185178
535663,200418
603836,218168
402820,234326
414603,219585
89476,214764
609938,232493
154860,184910
194106,228542
737633,228911
859708,232636
111060,229163
784750,220220
522964,226877
541898,228977
606574,229912
545630,230049
270293,222285
249507,221960
736037,189703
249923,228665
705943,218795
342435,216575
124089,225611
502184,225314
505943,234298
790637,223801
388816,235262
462432,228800
93575,213286
430862,224503
471808,230317
794417,227259
361179,212874
659625,226658
617139,196364
207220,192771
707126,222537
721636,233331
62662,229017
84289,198734
563250,222399
552498,208698
307729,230360
199607,218838
784605,207831
564485,207130
315537,230460
534238,204161
530262,216108
298994,219589
793637,231784
429414,187231
734510,184788
865197,189144
767217,192733
346699,218237
493126,228256
95237,216314
378143,187212
611067,225670
601307,234878
32281,197648
636044,208834
345855,233303
517828,222613
113921,233581
487555,221022
199047,196989
181140,229120
671959,191110
92782,232520
497927,219161
727221,191378
442776,201991
579730,229911
11993,234296
70079,197606
341053,230260
743625,193261
530332,228608
616077,184406
81798,232114
195244,225419
527522,219790
653760,187276
685097,217132
198629,231211
408449,211490
691880,232228
662285,231801
568267,200733
214331,229858
294452,224526
574345,219864
541576,225266
225610,182078
354241,188673
715365,209474
149120,231129
79034,217280
577868,198082
142326,229697
407468,219979
604617,214623
690414,207654
427139,225483
41913,209980
764257,221715
44470,217494
365870,228542
247184,199930
518362,186600
163094,231147
394461,212389
713573,196855
281198,195835
383203,226465
148418,210171
814931,225520
661989,223689
799152,219110
182956,231031
710421,195032
205062,228430
228449,225495
98380,225531
768627,192837
462817,231961
487815,230275
601193,185287
670104,222234
756839,184951
761941,228851
385961,233923
314543,214289
47897,215852
20072,209431
671416,230206
490724,225747
330772,204807
563074,232050
669957,208876
34986,226415
878651,225234
730286,228402
38545,234809
743400,228574
574029,231976
588121,232610
352276,217631
194627,220701
164256,213248
110141,219373
104332,230082
159044,228479
354041,230271
481497,230941
667790,231306
647707,229773
362375,184856
733755,187763
300139,224059
165573,230133
539571,184918
723977,229949
308636,225656
592227,231724
88996,183530
301401,220339
241594,205610
287649,234806
295310,195881
390409,235344
549045,230195
5269,231740
188798,231859
573004,220348
375447,194349
608450,225645
108901,231000
793182,222602
452626,230625
235249,221328
268560,228132
13588,232179
708232,225222
309252,232173
284636,200898
279264,198353
535896,208795
279546,212671
105280,219103
71511,219095
706176,227830
439798,185011
10384,230717
519952,230317
803671,184071
249930,232805
239911,228806
246363,234053
39578,234744
137859,199441
16296,230454
671853,228657
597092,216412
439419,194448
753901,212907
662937,231017
750995,193766
33178,214995
540239,219095
576017,207930
172702,212236
542955,207590
166318,231735
418876,188990
23732,221747
577899,234852
309438,232078
700429,232506
292325,214365
518001,191951
384978,231897
575973,230668
556227,214982
52303,229003
22266,234538
427136,208700
367460,206020
92395,234995
789613,230315
7909,235415
566846,233085
375719,223482
153168,200375
701509,230298
109754,224178
457780,223716
447905,218466
186492,230274
664335,212176
99195,228235
323274,219084
373479,228494
19857,230206
412453,223225
612743,226710
579188,233507
169108,221465
657196,190790
198379,231024
507559,193484
662642,231031
602564,206820
567972,205498
565457,197426
91758,231018
694402,216652
792236,235580
167968,232630
473452,230328
393375,233267
309746,224214
337963,183843
492702,222619
404603,228394
110409,200980
107182,198119
606581,181232
285383,222802
251269,213289
183526,233713
85856,230195
484109,230359
62102,230304
32777,230303
510352,188478
572078,219088
393368,235415
485018,196807
106010,195637
708457,214272
426354,191311
298116,200114
250382,232210
251632,234351
512001,220295
35504,231083
43160,219637
171826,228633
6410,191367
131750,229681
298770,227818
697636,205390
415288,220676
602765,220511
21504,230118
318551,230730
422162,228679
699204,223553
758775,223597
410748,230195
256219,217474
157432,221885
577374,192256
384866,193850
21471,220312
169254,233942
587861,230175
632098,188514
657106,230305
487533,229257
688198,190252
520580,208600
543275,230142
682581,200523
209666,214236
373344,220346
850642,216240
200246,225319
726823,229466
753820,231894
572154,231253
269801,185276
609040,233281
685951,228987
734601,229980
625181,184475
762412,203307
276959,221614
401910,230382
309611,232581
223669,209516
799832,235538
34815,223035
335554,229332
412619,232145
24294,230212
211661,215891
307695,230624
257581,187683
289234,194279
777893,192189
113127,228674
324867,230869
474258,196650
399583,212148
715512,189768
677293,200561
639199,214769
397464,232291
215424,224714
615235,194401
570444,234355
156217,200770
64453,230260
42329,218891
710181,222239
305621,215172
739447,228483
120877,232023
112238,193410
114427,182650
206547,228539
452686,202443
190460,201260
408252,199924
179936,227732
111490,229477
267394,231452
457778,200442
148100,235167
618822,234919
665222,231840
220867,197309
278268,225612
795769,228493
204065,181158
527337,232973
645454,202595
519596,215277
642938,230220
507643,213300
612988,230206
595570,205060
544851,230321
114316,221697
269979,206511
633055,232023
218943,214376
674594,234292
157820,181973
23487,213854
465790,230059
19028,196969
701938,232420
186608,231271
346014,204965
270102,227635
740662,216792
579741,198972
794134,205901
842147,195000
334702,218810
539570,231142
26643,231749
624762,224030
703418,234991
111425,231322
699635,224086
170574,222021
160222,229969
764884,218397
94408,223953
447648,202845
502519,220535
314730,197532
98378,234852
612026,198932
38681,223569
142125,198161
422428,224030
538701,235183
552700,209990
471307,211775
614598,190454
435707,227836
791800,199129
46017,232320
402240,203094
574954,231822
731184,223411
667837,224107
453779,234538
580307,235468
577562,231032
525125,185055
642771,235467
518500,193141
805707,226228
455398,232605
201680,229540
288516,234396
544072,219411
160639,233868
248038,207701
417214,181722
4074,231211
417105,218142
233070,219920
